datetime,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,nowcast_pm2.5,nowcast_pm10,aqi_pm2.5,aqi_pm10,aqi_co,aqi_so2,aqi_no2,aqi_o3,AQI per hour
7/1/2022 9:00,5,947.95,0.38,25.02,113.01,24.08,106.97,117.72,2.82,108.1303442,189.2446586,170.093103,119.6223293,4.73975,9.632,12.51,35.315625,170.093103
7/1/2022 10:00,5,1054.76,0.17,31.19,103,25.99,116.43,128.84,3.77,112.2602271,203.2353936,173.0430193,126.6176968,5.2738,10.396,15.595,32.1875,173.0430193
7/1/2022 11:00,5,1228.33,0.01,39.07,85.83,30.04,140.63,156.08,5.13,126.4222559,206.8896003,183.1587542,128.4448002,6.14165,12.016,19.535,26.821875,183.1587542
7/1/2022 12:00,5,1335.14,0,42.16,77.25,32.42,167.44,184.5,5.07,146.9066016,200.5353954,197.7904297,125.2676977,6.6757,12.968,21.08,24.140625,197.7904297
7/1/2022 13:00,5,1428.6,0,43.87,75.82,33.38,192.34,210.72,5.32,170.7193063,183.3468309,220.7193063,116.6734155,7.143,13.352,21.935,23.69375,220.7193063
7/1/2022 14:00,5,1535.42,0,47.3,72.24,35.29,212.63,232.35,6.52,191.0905664,209.3531226,241.0905664,129.6765613,7.6771,14.116,23.65,22.575,241.0905664
7/1/2022 15:00,5,1668.93,0,52.09,67.23,37.67,232.06,253.47,7.41,211.5539087,231.388479,261.5539087,140.6942395,8.34465,15.068,26.045,21.009375,261.5539087
7/1/2022 16:00,5,1842.5,0,58.95,57.22,37.67,253.97,277.67,8.23,232.7449292,254.5107886,282.7449292,152.2553943,9.2125,15.068,29.475,17.88125,282.7449292
7/1/2022 17:00,5,1922.61,0,61.69,48.64,34.81,271.86,297.03,7.98,252.2876123,275.7543066,302.2876123,162.8771533,9.61305,13.924,30.845,15.2,302.2876123
7/1/2022 18:00,5,1869.2,0,56.89,47.21,30.52,282.66,307.87,7.79,267.4598657,291.797041,317.4598657,170.8985205,9.346,12.208,28.445,14.753125,317.4598657
7/1/2022 19:00,5,1842.5,0,52.78,43.63,28.61,288.64,313.21,8.04,278.0370264,302.4894287,328.0370264,176.2447144,9.2125,11.444,26.39,13.634375,328.0370264
7/1/2022 20:00,5,1735.69,0,50.04,39.34,29.56,275.39,297.36,7.85,276.7010815,299.9110645,326.7010815,174.9555322,8.67845,11.824,25.02,12.29375,326.7010815
7/1/2022 21:00,5,1548.77,0.01,47.98,32.9,32.42,234.68,252.12,7.22,255.6774829,276.0011621,305.6774829,163.0005811,7.74385,12.968,23.99,10.28125,305.6774829
7/1/2022 22:00,5,1335.14,0.04,45.93,26.46,36.24,184.4,197.3,5.26,220.0245288,236.6348535,270.0245288,143.3174268,6.6757,14.496,22.965,8.26875,270.0245288
7/1/2022 23:00,5,1281.74,0.14,46.61,19.85,37.19,163.12,174.47,5.38,194.6760904,212.7079913,244.6760904,131.3539956,6.4087,14.876,23.305,6.203125,244.6760904
8/1/2022 0:00,5,1401.9,0.8,52.78,11.27,40.53,160.75,172.79,6.52,215.0565337,234.7344263,265.0565337,142.3672132,7.0095,16.212,26.39,3.521875,265.0565337
8/1/2022 1:00,5,1548.77,2.37,56.89,5.81,42.44,159.91,173.08,6.97,232.9581065,254.2257289,282.9581065,152.1128644,7.74385,16.976,28.445,1.815625,282.9581065
8/1/2022 2:00,5,1482.01,1.82,54.84,8.31,41.96,153.95,167.55,6.14,248.7264749,271.5036435,298.7264749,160.7518218,7.41005,16.784,27.42,2.596875,298.7264749
8/1/2022 3:00,5,1335.14,0.61,49.35,18.06,40.05,147.66,161.64,4.81,263.3315911,287.2692383,313.3315911,168.6346191,6.6757,16.02,24.675,5.64375,313.3315911
8/1/2022 4:00,5,1161.58,0.18,38.73,36.84,33.38,138.42,151.72,2.72,146.316792,159.7927759,197.3691371,104.8963879,5.8079,13.352,19.365,11.5125,197.3691371
8/1/2022 5:00,5,1108.17,0.08,34.27,47.21,30.52,127.77,141.13,2.56,137.01021,150.4251294,190.7215785,100.2125647,5.54085,12.208,17.135,14.753125,190.7215785
8/1/2022 6:00,5,1068.12,0.04,31.53,53.64,28.37,116.37,129.98,2.88,126.6556006,140.1649829,183.325429,95.08249146,5.3406,11.348,15.765,16.7625,183.325429
8/1/2022 7:00,5,1174.93,0.19,39.41,45.42,32.42,116.11,129.58,4.94,121.3475659,134.8342578,179.5339757,92.41712891,5.87465,12.968,19.705,14.19375,179.5339757
8/1/2022 8:00,5,1321.79,0.21,47.98,34.33,35.76,120.35,133.6,7.09,120.815166,217.2559393,179.15369,133.6279696,6.60895,14.304,23.99,10.728125,179.15369
8/1/2022 9:00,5,1415.25,0.17,50.04,31.47,35.76,126.79,140.19,7.47,167.2508305,178.5347109,217.2508305,114.2673555,7.07625,14.304,25.02,9.834375,217.2508305
8/1/2022 10:00,5,1548.77,0.04,52.09,32.19,36.24,140.14,155.31,7.22,154.0637293,165.3412312,204.0637293,107.6706156,7.74385,14.496,26.045,10.059375,204.0637293
8/1/2022 11:00,5,1602.17,0.01,51.41,36.84,37.67,151.21,167.87,6.71,149.8658018,161.857868,199.9041441,105.928934,8.01085,15.068,25.705,11.5125,199.9041441
8/1/2022 12:00,5,1468.66,0,46.61,43.63,38.15,152.01,167.92,6.27,145.4615717,158.1356335,196.7582655,104.0678167,7.3433,15.26,23.305,13.634375,196.7582655
8/1/2022 13:00,5,1255.04,0,41.47,45.78,37.67,143.55,155.65,4.81,139.0917537,152.3425047,192.2083955,101.1712524,6.2752,15.068,20.735,14.30625,192.2083955
8/1/2022 14:00,5,1268.39,0.14,47.98,23.6,37.67,134.71,145.2,5.95,133.920246,147.5343036,188.5144615,98.76715178,6.34195,15.068,23.99,7.375,188.5144615
8/1/2022 15:00,5,1268.39,1.76,49.35,6.08,32.9,117.04,126.99,6.9,129.2833021,142.7954021,185.2023587,96.39770106,6.34195,13.16,24.675,1.9,185.2023587
8/1/2022 16:00,5,1228.33,5.76,43.87,0.77,27.66,96.06,105.32,7.47,124.0839805,137.5942852,181.4885575,93.79714258,6.14165,11.064,21.935,0.240625,181.4885575
8/1/2022 17:00,5,1121.52,7.71,38.73,0.23,23.84,73.31,80.78,7.35,92.75948975,101.5740088,159.1139212,75.78700439,5.6076,9.536,19.365,0.071875,159.1139212
8/1/2022 18:00,5,1014.71,6.48,33.93,0.4,20.98,57.59,62.95,6.97,75.16053955,82.2461377,141.9342326,66.12306885,5.07355,8.392,16.965,0.125,141.9342326
8/1/2022 19:00,4,947.95,4.81,30.16,0.84,19.07,48.14,51.81,6.14,61.63609619,67.01225098,119.3934937,58.50612549,4.73975,7.628,15.08,0.2625,119.3934937
8/1/2022 20:00,4,934.6,4.36,28.1,1.05,18.6,42.75,45.57,5.64,52.17835693,56.27481689,103.6305949,53.13740845,4.673,7.44,14.05,0.328125,103.6305949
8/1/2022 21:00,4,934.6,4.86,27.08,0.84,18.6,39.23,41.79,5.38,45.68870117,49.01529541,91.37740234,49.01529541,4.673,7.44,13.54,0.2625,91.37740234
8/1/2022 22:00,4,947.95,5.81,26.39,0.56,18.84,36.02,38.41,5.26,40.83724365,43.69368896,81.6744873,43.69368896,4.73975,7.536,13.195,0.175,81.6744873
8/1/2022 23:00,4,974.66,7.6,26.05,0.31,20.03,34.29,36.88,5.32,37.54516357,40.26635254,75.09032715,40.26635254,4.8733,8.012,13.025,0.096875,75.09032715
9/1/2022 0:00,4,1121.52,11.96,26.39,0.1,23.37,36.65,40.26,6.14,37.07902588,40.24267822,74.15805176,40.24267822,5.6076,9.348,13.195,0.03125,74.15805176
9/1/2022 1:00,4,1321.79,17.66,27.42,0.04,26.46,39.88,44.65,6.84,38.46198975,42.42733887,76.92397949,42.42733887,6.60895,10.584,13.71,0.0125,76.92397949
9/1/2022 2:00,4,1388.55,19.45,27.76,0.07,27.89,39.77,45.01,6.9,39.09955078,43.70094482,78.19910156,43.70094482,6.94275,11.156,13.88,0.021875,78.19910156
9/1/2022 3:00,4,1308.44,17.66,27.08,0.21,28.37,38.05,43.05,6.65,38.56048828,43.3599707,77.12097656,43.3599707,6.5422,11.348,13.54,0.065625,77.12097656
9/1/2022 4:00,4,1214.98,15.2,27.42,0.32,28.37,36.11,40.42,6.02,37.32351807,41.87712891,74.64703613,41.87712891,6.0749,11.348,13.71,0.1,74.64703613
9/1/2022 5:00,4,1161.58,13.08,28.1,0.58,28.13,34.71,38.55,5.7,48.96221769,53.25383791,97.92443538,51.62691895,5.8079,11.252,14.05,0.18125,97.92443538
9/1/2022 6:00,4,1134.87,11.51,28.79,0.93,27.18,33.5,37.06,5.57,41.81913472,44.84431773,83.63826945,44.84431773,5.67435,10.872,14.395,0.290625,83.63826945
9/1/2022 7:00,4,1161.58,12.18,29.47,0.86,27.66,34.1,37.83,6.08,38.430527,41.54160506,76.861054,41.54160506,5.8079,11.064,14.735,0.26875,76.861054
9/1/2022 8:00,4,1228.33,15.2,30.16,0.45,30.52,36.09,40.29,7.03,37.00879056,40.48939932,74.01758111,40.48939932,6.14165,12.208,15.08,0.140625,74.01758111
9/1/2022 9:00,4,1308.44,18.78,30.85,0.27,32.9,38.37,42.91,7.92,36.56270024,40.22757807,73.12540048,40.22757807,6.5422,13.16,15.425,0.084375,73.12540048
9/1/2022 10:00,4,1415.25,22.35,31.53,0.21,33.38,40.48,45.78,9.25,36.78087718,40.76423982,73.56175436,40.76423982,7.07625,13.352,15.765,0.065625,73.56175436
9/1/2022 11:00,4,1535.42,26.82,32.22,0.01,34.81,44.13,50.65,10.77,37.62693799,42.04890537,75.25387598,42.04890537,7.6771,13.924,16.11,0.003125,75.25387598
9/1/2022 12:00,4,1615.52,29.06,32.56,0,36.72,49.99,58.14,12.41,38.3726286,43.25435248,76.74525721,43.25435248,8.0776,14.688,16.28,0,76.74525721
9/1/2022 13:00,5,1602.17,28.16,32.9,0,37.67,54.35,63.55,13.05,37.81864208,42.73078092,75.63728416,42.73078092,8.01085,15.068,16.45,0,75.63728416
9/1/2022 14:00,5,1535.42,25.48,32.56,0,37.19,55.82,65.36,12.92,36.62887325,41.14361022,73.25774649,41.14361022,7.6771,14.876,16.28,0,73.25774649
9/1/2022 15:00,5,1495.36,23.92,32.22,0,36.72,56.56,66.58,12.92,35.67558364,39.67245752,71.35116727,39.67245752,7.4768,14.688,16.11,0,71.35116727
9/1/2022 16:00,5,1468.66,24.36,31.87,0,37.19,57.1,67.35,12.67,35.35658945,39.04391402,70.71317889,39.04391402,7.3433,14.876,15.935,0,70.71317889
9/1/2022 17:00,5,1388.55,23.92,32.22,0,36.24,54.17,63.95,12.16,35.83493414,39.46361088,71.66986828,39.46361088,6.94275,14.496,16.11,0,71.66986828
9/1/2022 18:00,5,1321.79,24.14,32.22,0,37.67,52.94,62.49,12.29,37.6625929,41.63493866,75.3251858,41.63493866,6.60895,15.068,16.11,0,75.3251858
9/1/2022 19:00,5,1281.74,25.7,32.9,0,40.53,53.98,64,12.92,40.70089398,45.35391783,81.40178797,45.35391783,6.4087,16.212,16.45,0,81.40178797
9/1/2022 20:00,5,1268.39,28.61,33.59,0,45.78,57.05,67.54,13.93,44.19929667,49.64909755,88.39859333,49.64909755,6.34195,18.312,16.795,0,88.39859333
9/1/2022 21:00,5,1295.09,33.53,35.3,0,52.45,61.58,72.53,14.95,46.87988366,53.49906041,93.75976732,51.7495302,6.47545,20.98,17.65,0,93.75976732
9/1/2022 22:00,5,1348.5,38.89,37.7,0,59.13,66.69,77.99,15.96,50.36398091,58.39582666,100.6066349,54.19791333,6.7425,23.652,18.85,0,100.6066349
9/1/2022 23:00,5,1441.96,45.6,40.1,0,65.8,73.89,86.01,17.23,53.77390217,62.94805973,106.2898369,56.47402986,7.2098,26.32,20.05,0,106.2898369
10/1/2022 0:00,5,1789.09,59.9,43.18,0,78.2,90.39,105.07,20.27,55.38552739,65.00363786,108.975879,57.50181893,8.94545,31.28,21.59,0,108.975879
10/1/2022 1:00,5,2296.45,78.68,46.61,0.01,89.65,108.73,125.97,22.55,94.01397949,109.1832422,160.0099854,79.59162109,11.48225,35.86,23.305,0.003125,160.0099854
10/1/2022 2:00,5,2510.07,86.72,48.67,0.08,96.32,115.79,134.19,22.04,104.8951758,121.6786426,167.7822684,85.83932129,12.55035,38.528,24.335,0.025,167.7822684
10/1/2022 3:00,5,2403.26,84.04,48.67,0.18,97.27,113.95,132.36,20.52,109.4156836,127.0111938,171.0112026,88.50559692,12.0163,38.908,24.335,0.05625,171.0112026
10/1/2022 4:00,5,2189.64,77.78,47.3,0.27,96.32,109.97,128.15,19,109.6858716,127.5723755,171.204194,88.78618774,10.9482,38.528,23.65,0.084375,171.204194
10/1/2022 5:00,5,2002.72,69.74,45.93,0.4,90.6,105.79,123.29,17.48,107.7313232,125.4233813,169.808088,87.71169067,10.0136,36.24,22.965,0.125,169.808088
10/1/2022 6:00,5,1735.69,54.09,44.55,0.67,78.2,96.96,112.39,14.82,102.3391992,118.8990625,165.9565709,84.44953125,8.67845,31.28,22.275,0.209375,165.9565709
10/1/2022 7:00,5,1428.6,32.19,43.53,1.02,59.13,84.68,96.22,10.64,93.50301025,74.42115927,159.6450073,62.21057964,7.143,23.652,21.765,0.31875,159.6450073
10/1/2022 8:00,5,1321.79,24.14,43.53,0.66,51.98,80.14,90.09,9.5,70.40559208,82.77003302,134.0093201,66.38501651,6.60895,20.792,21.765,0.20625,134.0093201
10/1/2022 9:00,5,1241.68,19.22,42.5,0.41,46.25,77.75,86.56,8.61,80.02820713,93.44772756,150.020148,71.72386378,6.2084,18.5,21.25,0.128125,150.020148
10/1/2022 10:00,5,1188.28,15.87,42.5,0.14,42.92,78.64,86.16,7.6,91.95621823,106.8744281,158.5401559,78.43721405,5.9414,17.168,21.25,0.04375,158.5401559
10/1/2022 11:00,5,1214.98,15.65,41.47,0.06,41.48,80.36,87.24,7.73,102.3550841,118.5714399,165.9679172,84.28571997,6.0749,16.592,20.735,0.01875,165.9679172
10/1/2022 12:00,5,1214.98,13.97,37.7,0.09,36.72,72.92,79.68,8.23,109.0419931,127.0615022,170.7442808,88.53075112,6.0749,14.688,18.85,0.028125,170.7442808
10/1/2022 13:00,5,1148.22,12.07,33.24,0.11,30.52,62.7,68.73,7.47,111.5013167,130.0362419,172.5009405,90.01812096,5.7411,12.208,16.62,0.034375,172.5009405
10/1/2022 14:00,5,1094.82,11.51,30.5,0.09,25.75,57.48,62.5,6.27,108.7617527,69.4044873,170.5441091,59.70224365,5.4741,10.3,15.25,0.028125,170.5441091
10/1/2022 15:00,5,1094.82,10.28,30.16,0.15,23.6,56.05,60.48,5.38,103.512072,64.92608643,166.7943371,57.46304321,5.4741,9.44,15.08,0.046875,166.7943371
10/1/2022 16:00,5,1108.17,8.16,29.82,0.41,21.93,52.17,56.02,4.81,55.96610107,60.4573999,109.9435018,55.22869995,5.54085,8.772,14.91,0.128125,109.9435018
10/1/2022 17:00,4,1041.41,5.7,28.79,1.01,20.03,47.3,50.45,4.56,51.62013672,55.4386499,102.7002279,52.71932495,5.20705,8.012,14.395,0.315625,102.7002279
10/1/2022 18:00,4,974.66,3.55,28.45,2.3,19.55,45.75,48.64,4.88,81.13387863,91.73992089,150.8099133,70.86996045,4.8733,7.82,14.225,0.71875,150.8099133
10/1/2022 19:00,4,947.95,2.49,28.45,3.53,20.03,45.99,49.28,5.83,77.74525325,86.87753964,146.2420887,68.43876982,4.73975,8.012,14.225,1.103125,146.2420887
10/1/2022 20:00,4,947.95,2.35,28.79,3.8,21.46,47.49,51.69,7.35,75.90495185,83.80664449,143.1749198,66.90332224,4.73975,8.584,14.395,1.1875,143.1749198
10/1/2022 21:00,4,974.66,2.6,29.47,3.44,23.6,49.51,54.35,8.99,74.48437124,81.59853739,140.8072854,65.79926869,4.8733,9.44,14.735,1.075,140.8072854
10/1/2022 22:00,5,988.01,3.07,30.16,3,25.51,50.45,55.99,11.02,71.31587398,77.95700467,135.5264566,63.97850233,4.94005,10.204,15.08,0.9375,135.5264566
10/1/2022 23:00,5,1041.41,4.36,31.19,2.01,28.61,51.23,57.41,13.05,63.06406688,69.17701684,121.7734448,59.58850842,5.20705,11.444,15.595,0.628125,121.7734448
11/1/2022 0:00,5,1255.04,9.5,33.59,0.6,34.81,57.1,64.79,16.09,55.52089459,60.68977585,109.201491,55.34488792,6.2752,13.924,16.795,0.1875,109.201491
11/1/2022 1:00,5,1508.71,16.54,35.99,0.38,40.53,60.74,69.71,17.23,52.62547698,57.47682454,104.375795,53.73841227,7.54355,16.212,17.995,0.11875,104.375795
11/1/2022 2:00,5,1535.42,17.88,37.36,1.56,42.92,58.21,67.41,16.47,51.04314124,55.32957742,101.7385687,52.66478871,7.6771,17.168,18.68,0.4875,101.7385687
11/1/2022 3:00,5,1375.2,14.75,37.36,4.6,43.87,53.25,62.1,14.82,49.37099858,53.10797503,98.74199716,51.55398751,6.876,17.548,18.68,1.4375,98.74199716
11/1/2022 4:00,4,1134.87,7.38,33.59,14.66,36.24,45.63,53.2,11.53,48.3610886,51.83005025,96.7221772,50.91502512,5.67435,14.496,16.795,4.58125,96.7221772
11/1/2022 5:00,4,1081.47,5.76,32.22,22.89,34.81,44.84,52.07,10.77,48.54926583,52.43733482,97.09853167,51.21866741,5.40735,13.924,16.11,7.153125,97.09853167
11/1/2022 6:00,4,1068.12,5.09,31.87,30.4,34.81,46.41,53.51,10.64,49.54816546,54.2454877,99.09633092,52.12274385,5.3406,13.924,15.935,9.5,99.09633092
11/1/2022 7:00,5,1108.17,4.97,35.64,33.97,37.67,51.1,58.38,11.02,50.8586197,56.75926167,101.4310328,53.37963084,5.54085,15.068,17.82,10.615625,101.4310328
11/1/2022 8:00,5,1201.63,4.64,43.18,33.97,44.35,58.77,66.46,12.03,52.16072433,58.71345899,103.6012072,54.3567295,6.00815,17.74,21.59,10.615625,103.6012072
11/1/2022 9:00,5,1321.79,3.86,51.41,32.19,51.5,67.17,75.21,13.43,53.09693688,60.13272329,105.1615615,55.06636164,6.60895,20.6,25.705,10.059375,105.1615615
11/1/2022 10:00,5,3471.37,45.6,79.51,4.07,67.71,128.28,144.82,33.44,94.40132568,106.5581226,160.2866612,78.27906128,17.35685,27.084,39.755,1.271875,160.2866612
11/1/2022 11:00,5,7049.56,146.63,85.68,0.03,85.83,234.91,264.72,58.77,164.6494092,185.6320532,214.6494092,117.8160266,35.2478,34.332,42.84,0.009375,214.6494092
11/1/2022 12:00,5,9826.66,227.09,93.22,0,98.23,353.87,398.11,82.08,259.2527344,291.8631177,309.2527344,170.9315588,49.1333,39.292,46.61,0,309.2527344
11/1/2022 13:00,5,11215.21,261.07,101.45,0,103,461.18,519.39,102.34,360.2089526,405.6180493,406.8059684,279.4543562,53.038025,41.2,50.725,0,406.8059684
11/1/2022 14:00,5,12390.14,289.68,104.19,0,100.14,570.71,642.42,113.49,465.4523706,524.0107959,476.9682471,424.0107959,55.97535,40.056,52.095,0,476.9682471
11/1/2022 15:00,5,13351.44,314.71,102.82,0,92.51,675.16,758.98,109.43,570.2996851,641.4878174,,,58.3786,37.004,51.41,0,58.3786
11/1/2022 16:00,5,13565.06,321.87,98.71,0,79.15,722.8,815.94,92.21,646.5442725,728.7074146,,,58.91265,31.66,49.355,0,58.91265
11/1/2022 17:00,5,13565.06,332.59,90.48,0,64.85,748.05,845.85,71.94,697.2916626,787.2723511,,,58.91265,25.94,45.24,0,58.91265
11/1/2022 18:00,5,12710.57,314.71,78.83,0,50.54,721.27,818.13,60.29,709.275166,802.6946436,,,56.776425,20.216,39.415,0,56.776425
11/1/2022 19:00,5,10681.15,257.49,65.8,0,41.48,637.39,726.8,55.73,673.3263452,764.7401953,,,51.702875,16.592,32.9,0,51.702875
11/1/2022 20:00,5,8865.36,209.21,56.21,0,38.62,565.31,646.34,54.21,619.3109985,705.5319849,,,44.3268,15.448,28.105,0,44.3268
11/1/2022 21:00,5,7690.43,175.24,49.35,0,39.58,518.61,594.05,55.22,568.9522998,649.7818115,,,38.45215,15.832,24.675,0,38.45215
11/1/2022 22:00,5,6835.94,151.99,44.55,0,40.05,483.23,554.01,53.7,526.0754907,601.8782275,,,34.1797,16.02,22.275,0,34.1797
11/1/2022 23:00,5,6408.69,141.26,42.5,0,39.58,464.44,533.37,46.1,495.2290698,567.5917993,496.8193799,467.5917993,32.04345,15.832,21.25,0,496.8193799
12/1/2022 0:00,5,7049.56,157.36,43.87,0,48.16,491.4,564.06,43.57,572.5839234,645.0262505,,,35.2478,19.264,21.935,0,35.2478
12/1/2022 1:00,5,8544.92,200.27,47.98,0.05,57.7,541.2,619.45,39.01,642.2450126,725.1925191,,,42.7246,23.08,23.99,0.015625,42.7246
12/1/2022 2:00,5,10040.28,243.19,53.47,0.2,60.56,602.38,685.31,38,685.9914822,773.7853035,,,50.1007,24.224,26.735,0.0625,50.1007
12/1/2022 3:00,5,9613.04,232.46,61.01,0.38,61.04,596.88,670.54,48.13,692.4483734,782.2535526,,,48.0652,24.416,30.505,0.11875,48.0652
12/1/2022 4:00,5,2002.72,19,74.71,8.31,57.7,160.45,176.75,10.13,369.243064,415.5769995,412.8287093,293.6814279,10.0136,23.08,37.355,2.596875,412.8287093
12/1/2022 5:00,5,1335.14,3.1,57.58,23.96,43.87,110.35,121.07,5.57,239.7052173,268.2202466,289.7052173,159.1101233,6.6757,17.548,28.79,7.4875,289.7052173
12/1/2022 6:00,5,1188.28,1.79,48.67,36.12,39.1,93.28,102.53,5.38,166.404563,185.2752539,216.404563,117.637627,5.9414,15.64,24.335,11.2875,216.404563
12/1/2022 7:00,5,1134.87,1.41,45.93,41.13,38.15,84.6,93.32,5.83,125.4244751,139.2089062,182.4460536,94.60445312,5.67435,15.26,22.965,12.853125,182.4460536
12/1/2022 8:00,5,1108.17,1.02,45.24,42.92,38.62,81.04,89.58,6.27,103.16323,114.3155542,166.5451643,82.1577771,5.54085,15.448,22.62,13.4125,166.5451643
12/1/2022 9:00,5,1121.52,0.55,46.61,43.99,39.1,80.55,89.05,6.78,91.79330811,101.6102612,158.4237915,75.80513062,5.6076,15.64,23.305,13.746875,158.4237915
12/1/2022 10:00,5,1842.5,4.08,74.71,13.77,45.3,103.21,115.08,15.33,97.44266602,108.2775024,162.4590472,79.13875122,9.2125,18.12,37.355,4.303125,162.4590472
12/1/2022 11:00,5,2937.32,28.39,85,0.06,49.59,142.71,160.95,25.84,120.0196387,134.5486426,178.5854562,92.27432129,14.6866,19.836,42.5,0.01875,178.5854562
12/1/2022 12:00,5,3578.19,43.81,83.63,0,50.07,180.72,206.18,29.39,150.309834,170.2954663,200.309834,110.1477332,17.89095,20.028,41.815,0,200.309834
12/1/2022 13:00,5,3524.78,39.34,80.2,0,47.68,199.9,229.43,28.63,175.0388525,199.7871167,225.0388525,124.8935583,17.6239,19.072,40.1,0,225.0388525
12/1/2022 14:00,5,2964.02,25.7,73.34,0.03,43.39,195.83,224.8,25.59,185.3608936,212.2099023,235.3608936,131.1049512,14.8201,17.356,36.67,0.009375,235.3608936
12/1/2022 15:00,5,2349.85,12.96,68.55,0.43,41.01,181.54,207.56,21.53,183.3775854,209.8030981,233.3775854,129.9015491,11.74925,16.404,34.275,0.134375,233.3775854
12/1/2022 16:00,5,1708.98,4.14,63.75,2.35,41.48,153.85,173.68,15.07,168.5942065,191.7199731,218.5942065,120.8599866,8.5449,16.592,31.875,0.734375,218.5942065
12/1/2022 17:00,5,1668.93,8.94,59.63,0.34,40.05,147.54,163.98,12.41,158.0536328,177.8352075,208.0536328,113.9176038,8.34465,16.02,29.815,0.10625,208.0536328
12/1/2022 18:00,5,1668.93,14.98,56.89,0.02,41.01,143.96,158.16,11.15,150.9954297,167.9850879,200.9954297,108.9925439,8.34465,16.404,28.445,0.00625,200.9954297
12/1/2022 19:00,5,1668.93,19.45,57.58,0,43.87,144.46,157.49,10.77,147.7173877,162.7261523,198.3695626,106.3630762,8.34465,17.548,28.79,0,198.3695626
12/1/2022 20:00,5,1615.52,21.46,58.26,0,45.78,143.13,155.49,10.13,145.4138013,159.0971411,196.7241438,104.5485706,8.0776,18.312,29.13,0,196.7241438
12/1/2022 21:00,5,1508.71,20.56,56.21,0.01,44.82,139.57,151.16,9.5,134.9540147,150.9151928,189.2528677,100.4575964,7.54355,17.928,28.105,0.003125,189.2528677
12/1/2022 22:00,5,1375.2,17.43,49.35,0.02,40.53,131.25,141.5,8.87,168.1442275,190.3802386,218.1442275,120.1901193,6.876,16.212,24.675,0.00625,218.1442275
12/1/2022 23:00,5,1335.14,15.87,44.55,0.05,38.15,124.17,132.85,8.49,182.7510662,210.0595814,232.7510662,130.0297907,6.6757,15.26,22.275,0.015625,232.7510662
13/1/2022 0:00,5,1468.66,19.22,43.18,0.03,41.01,125.24,133.89,9.12,183.8777792,212.8052049,233.8777792,131.4026024,7.3433,16.404,21.59,0.009375,233.8777792
13/1/2022 1:00,5,1588.82,22.35,43.18,0.03,43.87,124.63,133.14,8.74,173.1447662,199.7290315,223.1447662,124.8645157,7.9441,17.548,21.59,0.009375,223.1447662
13/1/2022 2:00,5,1642.23,25.03,40.78,0.06,45.3,123.9,132.29,8.61,157.5629396,179.4754179,207.5629396,114.7377089,8.21115,18.12,20.39,0.01875,207.5629396
13/1/2022 3:00,5,1588.82,25.7,38.04,0.12,46.25,122.86,130.78,8.49,142.7297968,159.0217048,194.8069977,104.5108524,7.9441,18.5,19.02,0.0375,194.8069977
13/1/2022 4:00,5,1495.36,22.8,38.04,0.65,45.78,123.29,130.28,7.6,138.3096847,152.1451529,191.6497748,101.0725764,7.4768,18.312,19.02,0.203125,191.6497748
13/1/2022 5:00,5,1428.6,19.45,41.47,0.98,46.25,127.11,133.52,7.16,135.4143661,147.4639663,189.5816901,98.73198316,7.143,18.5,20.735,0.30625,189.5816901
13/1/2022 6:00,5,1388.55,14.31,44.55,1.5,45.3,129.61,135.61,7.09,133.4902896,144.5306653,188.2073497,97.26533263,6.94275,18.12,22.275,0.46875,188.2073497
13/1/2022 7:00,5,1361.85,11.06,47.3,1.81,45.3,130.67,137.37,7.73,131.0000038,141.0498161,186.4285742,95.52490803,6.80925,18.12,23.65,0.565625,186.4285742
13/1/2022 8:00,5,1348.5,8.83,49.35,1.97,46.25,129,136.93,8.49,128.3439952,137.3847495,184.5314251,93.69237476,6.7425,18.5,24.675,0.615625,184.5314251
13/1/2022 9:00,5,1335.14,5.92,51.41,2.95,45.78,124.52,133.26,8.99,126.2678032,134.4034664,183.0484308,92.20173319,6.6757,18.312,25.705,0.921875,183.0484308
